iter	Logloss
564	0.07377615987
565	0.07353504543
566	0.07336072016
567	0.07316881318
568	0.07291123587
569	0.07272801319
570	0.07258701857
571	0.07247098997
572	0.07229036725
573	0.07209971764
574	0.07189704852
575	0.07166230612
576	0.07150429454
577	0.07131644201
578	0.07116025253
579	0.07099071162
580	0.07080810696
581	0.07063870989
582	0.07055589473
583	0.07038366328
584	0.07023546016
585	0.07004237575
586	0.06989808322
587	0.06961509769
588	0.06950028915
589	0.06940892822
590	0.06924704333
591	0.06897099458
592	0.06874180373
593	0.06864458755
594	0.06844937735
595	0.06827297957
596	0.06809824938
597	0.06797002015
598	0.06785327762
599	0.0677809955
600	0.06762265893
601	0.06746195681
602	0.06732437731
603	0.06712862366
604	0.06694225226
605	0.06670566111
606	0.06649822896
607	0.06633185808
608	0.06616333477
609	0.06605725848
610	0.06586317776
611	0.06571842172
612	0.06556819937
613	0.06545395558
614	0.06523163225
615	0.06508261398
616	0.0649093596
617	0.06477351162
618	0.06467255534
619	0.06455335138
620	0.06437425773
621	0.06427038182
622	0.06406533652
623	0.06395431071
624	0.06383854317
625	0.06366133557
626	0.0635924952
627	0.06352621217
628	0.06337558491
629	0.06322867644
630	0.06310867864
631	0.06290115058
632	0.06284817637
633	0.06268110755
634	0.0625254029
635	0.06237711986
636	0.06228040983
637	0.06215173306
638	0.06198804205
639	0.06181419628
640	0.0616563765
641	0.06158973118
642	0.06140410567
643	0.06119511247
644	0.06105657396
645	0.06089070389
646	0.06072528669
647	0.06057282666
648	0.06044157657
649	0.06032413078
650	0.06018510744
651	0.06004998937
652	0.05993632098
653	0.05979581652
654	0.05962429899
655	0.05947143938
656	0.05932814848
657	0.05917993471
658	0.05905499805
659	0.05888276127
660	0.05876514499
661	0.0585879214
662	0.05840404873
663	0.05827916534
664	0.05817010549
665	0.05800038876
666	0.05785981503
667	0.05778552434
668	0.05765507874
669	0.05747826006
670	0.05734181005
671	0.0572043584
672	0.0570421059
673	0.0569540482
674	0.05688616683
675	0.05675624336
676	0.05660404973
677	0.05640123676
678	0.0562479456
679	0.0561162533
680	0.05603869667
681	0.05595617454
682	0.05578957989
683	0.05567920941
684	0.05555171008
685	0.05534649428
686	0.05529257705
687	0.05517418291
688	0.05509320584
689	0.0549689831
690	0.05488148481
691	0.05475763502
692	0.05460148817
693	0.05447732403
694	0.05434302644
695	0.05425737157
696	0.05414737936
697	0.05406598672
698	0.05396646894
699	0.05389337167
700	0.05377842461
701	0.05365294984
702	0.05355539801
703	0.05339949091
704	0.05326366425
705	0.05312885519
706	0.05299025807
707	0.05292466233
708	0.05282933752
709	0.05266827844
710	0.05251575449
711	0.05235314502
712	0.05220568247
713	0.0521294418
714	0.05201834141
715	0.05181723866
716	0.05165933897
717	0.0515460009
718	0.05145459202
719	0.05131893051
720	0.05120551253
721	0.05111936218
722	0.0509900141
723	0.05087396419
724	0.05076164373
725	0.05064007423
726	0.05054607072
727	0.05039752129
728	0.05024251458
729	0.05015145201
730	0.05004368148
731	0.04983675546
732	0.04970540947
733	0.04958800097
734	0.04948324065
735	0.04935471306
736	0.04922369206
737	0.04914961447
738	0.04904691067
739	0.04895262478
740	0.04879734103
741	0.04868510582
742	0.04853174007
743	0.0484280826
744	0.04830918765
745	0.0481570686
746	0.04802456115
747	0.0479546126
748	0.04783826434
749	0.04775452747
750	0.04768418467
751	0.04755464479
752	0.04738339898
753	0.04728880941
754	0.04716240228
755	0.04703557957
756	0.0469477776
757	0.04683253752
758	0.04673442627
759	0.04663449293
760	0.0465189758
761	0.04635782082
762	0.04625262894
763	0.04610644506
764	0.0459498187
765	0.04580278237
766	0.04571511892
767	0.04559426867
768	0.04545129744
769	0.04528361059
770	0.04518665548
771	0.04504448342
772	0.04493936081
773	0.04477925008
774	0.04465900986
775	0.04448718066
776	0.04442440598
777	0.04433087397
778	0.04421719492
779	0.04414175609
780	0.04399469045
781	0.04386410633
782	0.04375071499
783	0.04363601035
784	0.04352564519
785	0.04342482476
786	0.04328920055
787	0.04313078939
788	0.04301786156
789	0.04296941597
790	0.04291903906
791	0.04285064356
792	0.04267392611
793	0.04260626585
794	0.04249825558
795	0.04239611386
796	0.042302438
797	0.04221776344
798	0.04208465928
799	0.04197737625
800	0.04186549267
801	0.04179507794
802	0.04169737427
803	0.04161045138
804	0.04154368885
805	0.04137597537
806	0.0412541821
807	0.04117807463
808	0.04105061526
809	0.04097882329
810	0.04087005114
811	0.04072979975
812	0.04064190721
813	0.04056057317
814	0.04045419054
815	0.04036721171
816	0.04027545386
817	0.04020365923
818	0.04011767936
819	0.03998194593
820	0.03989855804
821	0.03981211732
822	0.03973091381
823	0.03962438466
824	0.03956194563
825	0.03945225977
826	0.03932905996
827	0.03923125507
828	0.03912617508
829	0.03904794981
830	0.03896557153
831	0.03884795258
832	0.03875887461
833	0.03866643213
834	0.03858215449
835	0.03852241932
836	0.03842579186
837	0.03836355263
838	0.03826425329
839	0.03815853929
840	0.03805075278
841	0.03796314261
842	0.03782752373
843	0.03773438331
844	0.03762661811
845	0.03751565091
846	0.03743276117
847	0.03733663719
848	0.03723365102
849	0.03712105618
850	0.03703546258
851	0.03696182187
852	0.03687785857
853	0.03679895667
854	0.0367269143
855	0.03664583068
856	0.03655845759
857	0.03647149741
858	0.03634921133
859	0.03627403089
860	0.03615464045
861	0.03605232292
862	0.03595825014
863	0.03587959332
864	0.03577283774
865	0.03568250241
866	0.03560076879
867	0.03553368393
868	0.03545992068
869	0.03538318186
870	0.03527425787
871	0.03519723935
872	0.0350938749
873	0.03501936843
874	0.03492411821
875	0.03485065865
876	0.03472996291
877	0.03465262738
878	0.03453980611
879	0.03449057734
880	0.03440620646
881	0.0343502034
882	0.03426260122
883	0.03417137615
884	0.03406553695
885	0.03400343357
886	0.03393764869
887	0.03384613591
888	0.03377933076
889	0.03367474092
890	0.03361363651
891	0.03352254729
892	0.03342158834
893	0.0333326702
894	0.03328072159
895	0.03320771489
896	0.03311909244
897	0.03299834076
898	0.03293801686
899	0.03285117655
900	0.03278287429
901	0.03271752629
902	0.03265093958
903	0.03259102592
904	0.03250831199
905	0.032428539
906	0.03236554322
907	0.03229317052
908	0.032213584
909	0.03214664299
910	0.03207915322
911	0.03203917882
912	0.03197917725
913	0.03191027561
914	0.03184259404
915	0.03173581981
916	0.03166856712
917	0.03155816467
918	0.03149262487
919	0.03143044957
920	0.03135758405
921	0.03125015983
922	0.03118678045
923	0.03110211921
924	0.03102802831
925	0.03096368459
926	0.03091298002
927	0.03082214654
928	0.0307575684
929	0.03068357606
930	0.03060296661
931	0.03049648008
932	0.03043190194
933	0.03036272326
934	0.03032588426
935	0.03026453743
936	0.03017844568
937	0.03012417948
938	0.03006621313
939	0.02998439959
940	0.02994338094
941	0.02986625586
942	0.0297912912
943	0.02971264504
944	0.0296378482
945	0.0295628569
946	0.02948535354
947	0.02939084655
948	0.02931222969
949	0.02921437152
950	0.02915889324
951	0.02908792442
952	0.02902475016
953	0.02896888296
954	0.02892155088
955	0.02885305682
956	0.02881807722
957	0.02877720508
958	0.02872328785
959	0.02865546242
960	0.02859723768
961	0.02852410578
962	0.02847854518
963	0.02841828522
964	0.02837834545
965	0.02830538403
966	0.02826185067
967	0.02820941723
968	0.02816061467
969	0.02809989386
970	0.02802984408
971	0.02795900313
972	0.0279066576
973	0.02785379527
974	0.02780414826
975	0.02776597732
976	0.02771086933
977	0.02766128093
978	0.02760495021
979	0.02755577205
980	0.02750332529
981	0.0274411047
982	0.02739421749
983	0.02732607772
984	0.02728143617
985	0.02722013729
986	0.02715083607
987	0.02709383405
988	0.02704454134
989	0.02698861554
990	0.02692283598
991	0.02689313622
992	0.02684196813
993	0.02679073078
994	0.02671163175
995	0.02662741272
996	0.02657804542
997	0.02651228452
998	0.02646501371
999	0.02641201019
1000	0.02637757935
1001	0.02634123317
1002	0.02627879947
1003	0.02620398665
1004	0.02615891355
1005	0.02606291478
1006	0.0259856938
1007	0.0259317153
1008	0.02586583718
1009	0.02580300656
1010	0.02575022948
1011	0.02571018049
1012	0.02567953504
1013	0.02562915813
1014	0.02556932439
1015	0.02553509867
1016	0.02549457017
1017	0.02545357816
1018	0.02538085383
1019	0.02533591926
1020	0.02526010215
1021	0.02522711248
1022	0.02518633624
1023	0.02512736294
1024	0.02505660457
1025	0.02499819601
1026	0.02492842328
1027	0.02486776107
1028	0.02483416403
1029	0.02478762046
1030	0.02474722516
1031	0.02467058491
1032	0.0246349713
1033	0.02459758354
1034	0.02455303256
1035	0.02451294627
1036	0.0244516394
1037	0.0243960226
1038	0.02434109842
1039	0.02430444323
1040	0.02423912986
1041	0.0242023468
1042	0.02418051086
1043	0.02414731606
1044	0.02410997359
1045	0.02407897118
1046	0.02402763527
1047	0.02398350252
1048	0.02394694856
1049	0.02390727784
1050	0.02387392055
1051	0.02384911702
1052	0.02379323917
1053	0.02375795588
1054	0.02372794977
1055	0.02365281728
1056	0.0235931194
1057	0.02355846213
1058	0.02350504305
1059	0.0234673516
1060	0.02343469758
1061	0.02339142528
1062	0.02334755093
1063	0.02328445925
1064	0.02325576377
1065	0.0232014363
1066	0.02315490339
1067	0.02311322409
1068	0.02306575882
1069	0.02298802637
1070	0.02295269247
1071	0.02291462541
1072	0.02287867615
1073	0.02285062268
1074	0.02280669505
1075	0.02276498379
1076	0.02271449766
1077	0.02265280452
1078	0.02261776897
1079	0.02257602042
1080	0.02253830233
1081	0.02248533078
1082	0.02244915776
1083	0.02241798486
1084	0.02239319466
1085	0.02237327938
1086	0.02234636872
1087	0.0223001275
1088	0.02226324188
1089	0.02223306528
1090	0.02219942562
1091	0.0221581832
1092	0.02212835024
1093	0.02210940995
1094	0.02205659557
1095	0.0220137122
1096	0.02198164823
1097	0.0219597963
1098	0.02192122177
1099	0.02186114162
1100	0.02183090508
1101	0.02178698545
1102	0.02175609226
1103	0.02171278533
1104	0.02165517194
1105	0.02159494262
1106	0.02155790649
1107	0.02152839852
1108	0.02146853681
1109	0.02143067621
1110	0.02135731255
1111	0.02133150207
1112	0.02128936858
1113	0.02123671537
1114	0.02117460933
1115	0.0211569184
1116	0.02108550738
1117	0.02105792275
1118	0.02103276359
1119	0.02100345942
1120	0.02095914553
1121	0.02092788473
1122	0.02085979424
1123	0.02080428933
1124	0.02077202158
1125	0.02073277575
1126	0.02070614479
1127	0.02066740643
1128	0.02062706708
1129	0.0205966081
1130	0.02054238985
1131	0.0205180978
1132	0.02048222579
1133	0.02044506446
1134	0.0204184375
1135	0.02039055318
1136	0.02037364011
1137	0.02034571451
1138	0.02030777665
1139	0.02026749057
1140	0.02024044804
1141	0.02020757292
1142	0.02018128027
1143	0.02014644053
1144	0.02010704286
1145	0.02006223082
1146	0.02002950887
1147	0.01999502075
1148	0.01996822464
1149	0.01992848466
1150	0.019891952
1151	0.01983405491
1152	0.01979391535
1153	0.01976757875
1154	0.01973404964
1155	0.01970454434
1156	0.01967013615
1157	0.01961462724
1158	0.01958609959
1159	0.01954273671
1160	0.01950155157
1161	0.01946700751
1162	0.01944178842
1163	0.01942309854
1164	0.01939182042
1165	0.01935220431
1166	0.01933696017
1167	0.01930320995
1168	0.01928272993
1169	0.01925731238
1170	0.01923268201
1171	0.01917810813
1172	0.01914685532
1173	0.01911264025
1174	0.01907977578
1175	0.01904268371
1176	0.01901376314
1177	0.01895559567
1178	0.01892523792
1179	0.01889330182
1180	0.0188536644
1181	0.01882408451
1182	0.01879463249
1183	0.01875097925
1184	0.01871419086
1185	0.01867816035
1186	0.0186568079
1187	0.0186348068
1188	0.01862018468
1189	0.01858339763
1190	0.01856567607
1191	0.01854397065
1192	0.01851035496
1193	0.01848887065
1194	0.01845864078
1195	0.01841805101
1196	0.01838664636
1197	0.01835858489
1198	0.01831031245
1199	0.01825459976
1200	0.01822714699
1201	0.01820337706
1202	0.01818619227
1203	0.01815879278
1204	0.0181380517
1205	0.01811351456
1206	0.01806349994
1207	0.01804030008
1208	0.01800744893
1209	0.01799372055
1210	0.01796763969
1211	0.01794086888
1212	0.01791437245
1213	0.0178883462
1214	0.01786070429
1215	0.01781177521
1216	0.01777415036
1217	0.01774113138
1218	0.01771052456
1219	0.01767733643
1220	0.0176364603
1221	0.01760185631
1222	0.01757226843
1223	0.01753516171
1224	0.0175237962
1225	0.01750435509
1226	0.01748520036
1227	0.01744899004
1228	0.01743252451
1229	0.01741080844
1230	0.01737606858
1231	0.01735409944
1232	0.01732804389
1233	0.01730341885
1234	0.01727378435
1235	0.01724327876
1236	0.01722593281
1237	0.01720069773
1238	0.01717242182
1239	0.0171469097
1240	0.01713308542
1241	0.01710594699
1242	0.01707905364
1243	0.01705566332
1244	0.01702023352
1245	0.01700211903
1246	0.01698112754
1247	0.01695392252
1248	0.01692500994
1249	0.01689590156
1250	0.01686424783
1251	0.01685092436
1252	0.01683315085
1253	0.01680602574
1254	0.01678241698
1255	0.0167591412
1256	0.01672745017
1257	0.01669969372
1258	0.01667226759
1259	0.01665064343
1260	0.01663573761
1261	0.01660419176
1262	0.0165808001
1263	0.01655360174
1264	0.01652531917
1265	0.01648448166
1266	0.01646436526
1267	0.01644340441
1268	0.01642063743
1269	0.01639097629
1270	0.01636535895
1271	0.01635129758
1272	0.01632751566
1273	0.01629975388
1274	0.01626673491
1275	0.01625215941
1276	0.01621222896
1277	0.01618613344
1278	0.01616735299
1279	0.01614963009
1280	0.01612997854
1281	0.01611109419
1282	0.01607058834
1283	0.01605635249
1284	0.01602649822
1285	0.016003963
1286	0.01598620282
1287	0.01596883422
1288	0.01593839789
1289	0.01589832226
1290	0.01586992514
1291	0.01585399905
1292	0.01583261463
1293	0.01581119026
1294	0.01579886175
1295	0.01575980906
1296	0.01573608441
1297	0.01571811644
1298	0.01569378443
1299	0.0156656537
1300	0.01565028436
1301	0.01562885865
1302	0.01560596248
1303	0.01556821908
1304	0.01554998606
1305	0.01553593002
1306	0.01550899671
1307	0.01548429175
1308	0.01545888618
1309	0.01543467937
1310	0.01540220783
1311	0.01538401875
1312	0.01536031142
1313	0.01534030824
1314	0.01531892116
1315	0.01529474099
1316	0.0152767264
1317	0.01525018868
1318	0.01523010158
1319	0.01521536491
1320	0.01519003128
1321	0.01516454579
1322	0.01513789886
1323	0.01512229909
1324	0.01508671212
1325	0.01506364013
1326	0.01504355036
1327	0.01503018294
1328	0.01500643698
1329	0.0149809848
1330	0.01496398249
1331	0.01494485573
1332	0.01492261753
1333	0.01490059645
1334	0.01487763368
1335	0.01485202566
1336	0.0148356174
1337	0.0148104063
1338	0.0147909532
1339	0.01475670085
1340	0.01473530444
1341	0.01471077397
1342	0.0146934147
1343	0.01468110484
1344	0.01466225512
1345	0.01464614255
1346	0.01462313583
1347	0.01460650513
1348	0.01457345419
1349	0.01453377015
1350	0.01451497371
1351	0.01449885715
1352	0.01448510346
1353	0.01446230718
1354	0.01443933908
1355	0.01441888436
1356	0.01439565254
1357	0.0143729082
1358	0.01434627458
1359	0.01432872351
1360	0.01431222468
1361	0.01429552206
1362	0.0142736355
1363	0.01427316
1364	0.01425146923
1365	0.01423518485
1366	0.014212936
1367	0.01420009736
1368	0.0141767057
1369	0.01415791192
1370	0.01414370404
1371	0.0141060339
1372	0.0140922882
1373	0.01406348884
1374	0.01404172748
1375	0.01402916988
1376	0.01400952099
1377	0.01398619194
1378	0.01396365139
1379	0.01394838195
1380	0.01393291804
1381	0.01392060019
1382	0.01390427717
1383	0.01388741871
1384	0.01387263676
1385	0.01385611662
1386	0.01383966041
1387	0.01380891374
1388	0.01378523038
1389	0.01376324393
1390	0.01374156249
1391	0.01372155397
1392	0.01368978969
1393	0.01367121169
1394	0.01364854195
1395	0.01363255858
1396	0.01361371685
1397	0.01358417692
1398	0.01356723189
1399	0.01355422542
1400	0.0135242939
1401	0.01350868214
1402	0.01349657474
1403	0.01347677002
1404	0.0134601886
1405	0.01343817684
1406	0.01341176965
1407	0.01339305846
1408	0.01337735213
1409	0.01335856635
1410	0.01334723947
1411	0.01332864548
1412	0.01331432705
1413	0.01329597947
1414	0.0132822431
1415	0.01325890339
1416	0.01323623231
1417	0.01322162351
1418	0.01319972097
1419	0.01318856724
1420	0.01317063124
1421	0.01315808696
1422	0.01314581439
1423	0.0131372926
1424	0.01310910459
1425	0.01309733551
1426	0.01308635094
1427	0.01306486929
1428	0.01305127543
1429	0.0130349431
1430	0.01302294358
1431	0.01300276325
1432	0.01297745492
1433	0.01296080691
1434	0.01294248331
1435	0.01293222598
1436	0.01292228432
1437	0.0129076036
1438	0.0128861446
1439	0.01287545838
1440	0.01285186027
1441	0.01283402283
1442	0.01281950594
1443	0.01280956162
1444	0.01279047481
1445	0.01276117996
1446	0.01274148046
1447	0.01272659328
1448	0.01270763035
1449	0.01267981529
1450	0.01266299546
1451	0.01264823615
1452	0.01263072371
1453	0.0126135629
1454	0.01258091687
1455	0.01255398223
1456	0.0125406521
1457	0.01251825674
1458	0.01249951091
1459	0.01247996192
1460	0.0124648936
1461	0.01245982953
1462	0.01243379795
1463	0.01242084343
1464	0.01240950457
1465	0.01239999979
1466	0.01238436406
1467	0.01236764546
1468	0.01234747977
1469	0.012337967
1470	0.01232134696
1471	0.01230674483
1472	0.01227857813
1473	0.01226925184
1474	0.01225678481
1475	0.01223713592
1476	0.01221741778
1477	0.01220614018
1478	0.01218839731
1479	0.01217223546
1480	0.01215892664
1481	0.01214646494
1482	0.01212079032
1483	0.01210653449
1484	0.01209615862
1485	0.01208197738
1486	0.01206808783
1487	0.01205068727
1488	0.01203406456
1489	0.01201837556
1490	0.01200608301
1491	0.01198909136
1492	0.0119796372
1493	0.01195473511
1494	0.01193632094
1495	0.01192135118
1496	0.01190890147
1497	0.0118941688
1498	0.01187563342
1499	0.01187286697
1500	0.01185744834
1501	0.01184404629
1502	0.01183404336
